,"AAEC","3910","INTERNSHIPS",,"36168","STEGELIN",,35,15,,,
,"ARTS","9000","DOCTORAL RESEARCH",,"17335","LUXENBERG",,1,1,,,
,"ARTS","9000","DOCTORAL RESEARCH",,"18047","HENRY",,1,0,,,
,"ARTS","9000","DOCTORAL RESEARCH",,"88157","SIMON",,3,3,,,
,"ARTS","9005","DOC GRAD STU SEM",,"27795","ZURAW",,1,0,,,
,"ARTS","9300","DOCT DISSERTATION",,"27425","COSTANTINO",,1,1,,,
,"ARTS","9300","DOCT DISSERTATION",,"46390","COSTANTINO",,1,0,,,
,"ARTS","9300","DOCT DISSERTATION",,"58181","HENRY",,1,1,,,
,"ARTS","9300","DOCT DISSERTATION",,"68447","COSTANTINO",,1,1,,,
,"ASTR","1420E","LIFE IN UNIVERSE",,"45806","SONG",,30,32,,,
,"BCHE","4960H","UNDERGRAD RES BCHE",,"88384","EITEMAN",,1,1,,,
,"BCHE","7010","PROJECT MSRESEARCH",,"97440","EITEMAN",,1,1,,,
,"BCMB","3100","INTRODUCT BIOCHEM",,"33559","Multiple",,150,136,,,
,"BCMB","4960H","BIOC MOL BIO I",,"17786","FRANKLIN",,1,1,,,
,"BCMB","4960H","BIOC MOL BIO I",,"37983","MOHNEN",,1,0,,,
,"BCMB","4960H","BIOC MOL BIO I",,"47944","STEET",,2,1,,,
,"BCMB","4960H","BIOC MOL BIO I",,"85999","ADAMS",,1,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"07124","KENNEDY",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"07785","ZHAO",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"08340","TRIPP",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"46373","WOOD",,4,3,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"48141","MOHNEN",,4,2,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"48396","ORLANDO",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"48592","HAJDUK",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"77646","PHILLIPS",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"78005","ADAMS",,2,0,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"88594","ROSE",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"97065","MEAGHER",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"97647","FRANKLIN",,2,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"07312","BERGMANN",,1,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"17223","STRIEPEN",,1,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"37045","HAHN",,1,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"37515","BEEDLE",,2,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"78036","KANNAN",,1,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"78554","CAI",,1,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"97471","MOHNEN",,1,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"07228","KENNEDY",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"16508","WANG",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"28011","BERGMANN",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"56026","DOWNS",,3,2,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"66648","ROSE",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"67086","SHEN",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"75802","ORLANDO",,1,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"87493","XU",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"88529","HAHN",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"88644","MOHNEN",,1,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"97650","WHITMAN",,2,1,,,
,"BCMB","7000","MASTER'S RESEARCH",,"57774","ADAMS",,2,1,,,
,"BCMB","7000","MASTER'S RESEARCH",,"58259","WELLS",,1,0,,,
,"BCMB","7300","MASTER'S THESIS",,"77775","ADAMS",,2,1,,,
,"BCMB","7300","MASTER'S THESIS",,"88238","WELLS",,2,1,,,
,"BCMB","8008","DOWNSTREAM PROCESS",,"87641","BLUM",,8,6,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"07706","GARFINKEL",,6,3,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"07729","HAJDUK",,10,3,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"07737","WOODS",,4,2,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"17710","DALTON",,10,6,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"17724","TIEMEYER",,5,4,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"17741","STEET",,5,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"17755","MEDLOCK",,2,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"27716","LANZILOTTA",,6,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"27733","PIERCE",,6,3,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"27747","SCHMIDT",,5,0,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"37708","SABATINI",,3,2,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"47720","DAILEY",,3,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"47751","MOREMEN",,5,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"57712","ADAMS",,10,5,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"57726","WANG",,5,2,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"57743","WOOD",,5,0,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"67718","BAR-PELED",,3,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"67735","FECHHEIMER",,2,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"67749","YORK",,2,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"87722","TERNS",,10,4,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"87753","PRESTEGARD",,2,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"97714","WELLS",,10,6,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"97731","MOHNEN",,4,2,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"97745","CARLSON",,3,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"07715","WELLS",,10,7,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"07723","TERNS",,10,4,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"07732","MOHNEN",,4,2,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"07746","CARLSON",,3,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"07754","PRESTEGARD",,2,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"17707","GARFINKEL",,6,3,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"27750","YORK",,2,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"37711","DALTON",,10,6,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"37725","TIEMEYER",,5,4,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"37739","WOODS",,4,2,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"37742","STEET",,5,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"37756","MEDLOCK",,2,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"47717","LANZILOTTA",,6,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"47734","PIERCE",,6,3,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"47748","SCHMIDT",,5,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"57709","SABATINI",,3,2,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"67721","DAILEY",,3,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"67752","MOREMEN",,5,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"77713","ADAMS",,10,5,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"77730","HAJDUK",,10,3,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"77744","WOOD",,5,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"87719","BAR-PELED",,3,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"87736","FECHHEIMER",,2,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"97728","WANG",,5,2,,,
,"BCMB","9300","DOCT DISSERTATION",,"87784","WOODS",,2,1,,,
,"BCMB","9300","DOCT DISSERTATION",,"98250","TERNS",,2,1,,,
,"BCMB","9300","DOCT DISSERTATION",,"98264","YORK",,2,1,,,
,"BCMB","9300","DOCT DISSERTATION",,"98491","MOHNEN",,2,1,,,
,"BHSI","7000","MASTER'S RESEARCH",,"40685","PETERSON",,15,3,,,
,"BHSI","7000","MASTER'S RESEARCH",,"60686","BLUM",,5,2,,,
,"BHSI","7000","MASTER'S RESEARCH",,"80687","DAILEY",,1,0,,,
,"BHSI","7200","INTOR BIOMFG",,"00688","PETERSON",,15,0,,,
,"BHSI","7800","MBB INTERNSHIP",,"80690","PETERSON",,5,1,,,
,"BHSI","8030","CURR LIT NEURO",,"20703","LAUDERDALE",,10,7,,,
,"BHSI","8030","CURR LIT NEURO",,"30693","BROWN",,5,1,,,
,"BHSI","8040","LAB GROUP MEETING",,"00707","STICE",,5,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"00710","MARSHALL",,5,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"00716","SHEN",,5,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"10708","CAI",,5,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"10711","HAMMOND",,5,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"30709","EDWARDS",,5,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"30712","HOLMES",,5,1,,,
,"BHSI","8040","LAB GROUP MEETING",,"40704","LAUDERDALE",,5,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"50713","MILLER",,5,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"60705","CLEMENTZ",,5,1,,,
,"BHSI","8040","LAB GROUP MEETING",,"70714","BROWN",,5,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"80706","WAGNER",,5,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"90715","MCDOWELL",,5,0,,,
,"BHSI","8260","GLOBAL INF DIS",,"07995","COLLEY",,0,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"00724","EDWARDS",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"10725","CAI",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"20717","SHEN",,5,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"20720","MILLER",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"30726","STICE",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"40718","MCDOWELL",,5,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"40721","HOLMES",,5,4,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"47376","SABATINELLI",,4,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"50727","WAGNER",,5,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"60719","BROWN",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"60722","HAMMOND",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"70728","CLEMENTZ",,5,2,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"80723","MARSHALL",,5,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"90729","LAUDERDALE",,5,2,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"97227","BAILE",,1,1,,,
,"BHSI","9300","DOCT DISSERTATION",,"00733","MCDOWELL",,5,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"00738","MARSHALL",,5,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"00741","STICE",,5,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"10739","EDWARDS",,5,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"10742","WAGNER",,5,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"20734","BROWN",,5,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"30743","CLEMENTZ",,5,2,,,
,"BHSI","9300","DOCT DISSERTATION",,"40735","MILLER",,5,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"50744","LAUDERDALE",,5,1,,,
,"BHSI","9300","DOCT DISSERTATION",,"60736","HOLMES",,5,2,,,
,"BHSI","9300","DOCT DISSERTATION",,"80737","HAMMOND",,5,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"80740","CAI",,5,0,,,
,"BHSI","9300","DOCT DISSERTATION",,"90732","SHEN",,5,0,,,
,"BINF","7000","MASTER'S RESEARCH",,"06720","MALMBERG",,1,1,,,
,"BINF","7000","MASTER'S RESEARCH",,"66584","TARLETON",,1,1,,,
,"BINF","7300","MASTER'S THESIS",,"16721","MALMBERG",,1,1,,,
,"BINF","7300","MASTER'S THESIS",,"28302","ARNOLD",,1,1,,,
,"BINF","8970","CURR TOPICS RESCH",,"56625","KANNAN",,10,6,,,
,"BINF","9000","DOCTORAL RESEARCH",,"06273","ORLANDO",,1,1,,,
,"BINF","9000","DOCTORAL RESEARCH",,"06581","ZHAO",,3,3,,,
,"BINF","9000","DOCTORAL RESEARCH",,"06586","ZHANG",,3,1,,,
,"BINF","9000","DOCTORAL RESEARCH",,"07519","GLENN",,1,0,,,
,"BINF","9000","DOCTORAL RESEARCH",,"07804","YORK",,1,1,,,
,"BINF","9000","DOCTORAL RESEARCH",,"16587","KANNAN",,4,4,,,
,"BINF","9000","DOCTORAL RESEARCH",,"17349","GUTIERREZ",,2,2,,,
,"BINF","9000","DOCTORAL RESEARCH",,"18064","ARNOLD",,1,1,,,
,"BINF","9000","DOCTORAL RESEARCH",,"26582","WOODS",,5,4,,,
,"BINF","9000","DOCTORAL RESEARCH",,"27831","DEAN",,1,1,,,
,"BINF","9000","DOCTORAL RESEARCH",,"36588","TSAI",,3,2,,,
,"BINF","9000","DOCTORAL RESEARCH",,"56589","XU",,5,3,,,
,"BINF","9000","DOCTORAL RESEARCH",,"58178","PATERSON",,3,2,,,
,"BINF","9000","DOCTORAL RESEARCH",,"68559","KUSHNER",,1,1,,,
,"BINF","9000","DOCTORAL RESEARCH",,"96580","MRAZEK",,2,1,,,
,"BINF","9300","DOCT DISSERTATION",,"06667","HANDEL",,4,4,,,
,"BINF","9300","DOCT DISSERTATION",,"07771","ZHAO",,2,1,,,
,"BINF","9300","DOCT DISSERTATION",,"16668","KANNAN",,1,1,,,
,"BINF","9300","DOCT DISSERTATION",,"36624","XU",,1,1,,,
,"BINF","9300","DOCT DISSERTATION",,"37806","YORK",,1,1,,,
,"BINF","9300","DOCT DISSERTATION",,"38261","PATERSON",,1,1,,,
,"BINF","9300","DOCT DISSERTATION",,"77520","DEAN",,1,1,,,
,"BINF","9300","DOCT DISSERTATION",,"86585","BENNETZEN",,1,1,,,
,"BINF","9300","DOCT DISSERTATION",,"97521","BENNETZEN",,1,1,,,
,"BIOL","1103","CONCEPTS IN BIOLOGY",,"80608","BARSTOW",,27,27,,,
,"BIOL","1103E","CONCEPTS IN BIOLOGY",,"55796","Multiple",,20,20,,,
,"BIOL","1107","PRINCIPLES OF BIO I",,"30578","TOLENTINO",,97,97,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"03994","Multiple",,20,16,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"43991","Multiple",,20,20,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"63992","Multiple",,20,19,,,
,"BIOL","1107L","PRIN BIOL I LAB",,"83993","Multiple",,20,19,,,
,"BIOL","1108","PRINCIPLES BIO II",,"50579","EVANS, MARA",,188,161,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"04000","Multiple",,20,18,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"13995","Multiple",,20,21,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"33996","Multiple",,19,19,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"53997","Multiple",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"73998","Multiple",,20,20,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"78375","Multiple",,20,19,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"87266","Multiple",,20,10,,,
,"BIOL","1108L","PRIN BIOL II LAB",,"93999","Multiple",,20,8,,,
,"BIOL","3100","INTRODUCT BIOCHEM",,"03560","Multiple",,25,9,,,
,"BIOL","3110L","BASIC LAB SKILLS",,"30581","MCNORTON",,18,17,,,
,"BIOL","3200","GENETICS",,"22502","Multiple",,0,0,,,
,"BIOL","3200","GENETICS",,"42503","Multiple",,0,3,,,
,"BIOL","3200","GENETICS",,"62504","Multiple",,0,3,,,
,"BIOL","3300","DEVELOPMENTAL BIOL",,"70955","CAI",,0,2,,,
,"BIOL","3400","CELL BIOLOGY",,"02370","Multiple",,0,1,,,
,"BIOL","3500","ECOLOGY",,"13981","CONNELLY",,0,2,,,
,"BIOL","3500L","ECOLOGY LAB",,"53983","BARNUM",,0,2,,,
,"BIOL","3500L","ECOLOGY LAB",,"93985","BARNUM",,0,0,,,
,"BIOL","3660L","PLANT BIOL LAB",,"02909","GALAU",,0,1,,,
,"BIOL","3900","READINGS IN BIO",,"30600","Staff",,20,0,,,
,"BIOL","3900H","READINGS IN BIO H",,"50601","Staff",,20,0,,,
,"BIOL","4261","MUS NAT HIST INTERN",,"87929","REITZ",,2,1,,,
,"BIOL","4940","BIOLOGY INTERNSHIP",,"68674","MURALIDHARAN",,1,1,,,
,"BIOL","4940","BIOLOGY INTERNSHIP",,"70583","BRICKMAN",,20,1,,,
,"BIOL","4940","BIOLOGY INTERNSHIP",,"88675","DERVARTANIAN",,1,0,,,
,"BIOL","4940","BIOLOGY INTERNSHIP",,"98605","EISNER",,10,0,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"00593","FARMER",,20,2,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"07768","EZENWA",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"08007","PIERCE",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"17769","DRAKE",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"25819","BAR-PELED",,20,2,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"26470","HOLMES",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"28610","TRIPP",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"38440","HOOKS",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"47653","PETERSON",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"57175","SCHMIDT",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"68304","ALTIZER",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"78585","SHEN",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"87333","UHL",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"87767","LANKAU",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"87834","MCCULLY",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"96465","PHILLIPS",,20,1,,,
,"BIOL","4960","UNGRAD RESEARCH BIO",,"97776","YAN",,20,1,,,
,"BIOL","4960H","UNDERGRAD RES BIO H",,"00585","FRANKLIN",,1,1,,,
,"BIOL","4960H","UNDERGRAD RES BIO H",,"08184","STICE",,1,1,,,
,"BIOL","4960H","UNDERGRAD RES BIO H",,"38583","DAVIS",,1,1,,,
,"BIOL","4960H","UNDERGRAD RES BIO H",,"48253","DONOVAN",,2,2,,,
,"BIOL","4960H","UNDERGRAD RES BIO H",,"58567","RENZI",,1,1,,,
,"BIOL","4960H","UNDERGRAD RES BIO H",,"78215","WELLS",,1,1,,,
,"BIOL","4960H","UNDERGRAD RES BIO H",,"98507","TERNS",,1,1,,,
,"BIOL","4970","BIOL LAB RESEARCH",,"20586","MUSZYNSKI",,20,0,,,
,"BIOL","4970H","UNGRAD RES BIO H",,"48110","MOORE",,1,1,,,
,"BIOL","4970H","UNGRAD RES BIO H",,"80589","YABSLEY",,1,1,,,
,"BIOL","4980H","UNDERGRAD RES BIO H",,"74021","Staff",,20,0,,,
,"BIOL","4990","BIOLOGY RES THESIS",,"30595","Staff",,20,0,,,
,"BIOL","4990H","HONORS THESIS",,"50596","Staff",,20,0,,,
,"BIOL","8000","TROPICAL BIOLOGY",,"70602","HAMRICK",,20,0,,,
,"BIOS","2010","BIOSTAT HEALTH SCI",,"83833","TURNER",,30,10,,,
,"BIOS","2010L","COMPUTING LAB",,"13835","TURNER",,15,10,,,
,"BTEC","3910","BTEC INTERNSHIP",,"10823","BECKSTEAD",,5,1,,,
,"BTEC","3990","BTEC RESEARCH",,"00822","Staff",,5,0,,,
,"BUSN","4800","BUSN INTERN",,"03793","DAWKINS",,3,3,,,
,"BUSN","7990","DIR STUDY IN BUS",,"48656","DANIELS",,1,1,,,
,"CBIO","2200","ANAT & PHYSIOL I",,"90746","WILLIAMS",,100,86,,,
,"CBIO","2200L","ANAT & PHYS LAB I",,"00747","TSENG",,25,21,,,
,"CBIO","2200L","ANAT & PHYS LAB I",,"00750","Multiple",,25,23,,,
,"CBIO","2200L","ANAT & PHYS LAB I",,"40749","Multiple",,25,25,,,
,"CBIO","2200L","ANAT & PHYS LAB I",,"47068","Multiple",,25,17,,,
,"CBIO","2210","ANAT & PHYSIOL II",,"20751","SAID",,125,86,,,
,"CBIO","2210L","ANAT & PHYS LAB II",,"00755","Multiple",,25,19,,,
,"CBIO","2210L","ANAT & PHYS LAB II",,"10756","Multiple",,25,25,,,
,"CBIO","2210L","ANAT & PHYS LAB II",,"40752","Multiple",,25,17,,,
,"CBIO","2210L","ANAT & PHYS LAB II",,"42372","Multiple",,25,16,,,
,"CBIO","2210L","ANAT & PHYS LAB II",,"80754","Multiple",,25,9,,,
,"CBIO","3150","TOPICS IN CELL BIOL",,"52395","SAID",,40,28,,,
,"CBIO","3200","MEDICAL ANATOMY",,"60574","WILLIAMS",,10,8,,,
,"CBIO","3300","DEVELOPMENTAL BIOL",,"50954","CAI",,60,23,,,
,"CBIO","3400","CELL BIOLOGY",,"42369","Multiple",,80,58,,,
,"CBIO","3710","PHYSIOLOGY",,"31617","SAID",,80,20,,,
,"CBIO","4960H","DIRECT READ OR RES",,"20507","BEEDLE",,1,1,,,
,"CBIO","4970","DIRECTED READING",,"20510","Staff",,1,0,,,
,"CBIO","4970H","DIRECT READ OR RES",,"60509","MENSA-WILMOT",,1,1,,,
,"CBIO","4980","CELL BIOL RESEARCH",,"07133","KIPREOS",,1,1,,,
,"CBIO","4980","CELL BIOL RESEARCH",,"38177","CAI",,1,1,,,
,"CBIO","4980","CELL BIOL RESEARCH",,"45983","MURALIDHARAN",,1,0,,,
,"CBIO","4980","CELL BIOL RESEARCH",,"56379","LECHTRECK",,1,1,,,
,"CBIO","4980","CELL BIOL RESEARCH",,"77243","KARLS",,1,1,,,
,"CBIO","4980H","DIRECT READ OR RES",,"60512","MOHNEN",,1,1,,,
,"CBIO","4990H","HONORS THESIS",,"00514","Staff",,3,0,,,
,"CBIO","7000","MASTER'S RESEARCH",,"06435","KIPREOS",,1,1,,,
,"CBIO","7000","MASTER'S RESEARCH",,"27134","SHEN",,1,1,,,
,"CBIO","7000","MASTER'S RESEARCH",,"37031","LAUDERDALE",,1,2,,,
,"CBIO","7000","MASTER'S RESEARCH",,"46437","FARMER",,1,1,,,
,"CBIO","7000","MASTER'S RESEARCH",,"47037","SCHULZ",,1,1,,,
,"CBIO","7000","MASTER'S RESEARCH",,"50517","Staff",,1,0,,,
,"CBIO","7000","MASTER'S RESEARCH",,"97132","CAI",,1,1,,,
,"CBIO","7300","MASTER'S THESIS",,"48009","LAUDERDALE",,1,1,,,
,"CBIO","7300","MASTER'S THESIS",,"70518","Staff",,1,0,,,
,"CBIO","7360","CB TEACHING INTERN",,"10515","DOUGAN",,1,0,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"07138","MANLEY",,1,1,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"27036","SCHULZ",,1,2,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"46440","DOCAMPO",,1,3,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"47135","SHEN",,1,1,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"57032","LAUDERDALE",,1,3,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"57130","TARLETON",,1,1,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"66438","FARMER",,1,1,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"66441","LECHTRECK",,1,2,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"67136","MENSA-WILMOT",,1,2,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"77033","KLONOWSKI",,1,2,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"77131","CAI",,1,1,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"86330","KIPREOS",,1,1,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"86439","GAERTIG",,1,5,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"86442","FECHHEIMER",,1,1,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"87137","DOUGAN",,1,3,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"90519","Staff",,1,0,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"97020","STRIEPEN",,1,1,,,
,"CBIO","9000","DOCTORAL RESEARCH",,"97129","MORENO",,1,2,,,
,"CBIO","9010","PROB CELL BIOL",,"50520","Staff",,1,0,,,
,"CBIO","9030","CURR LIT CELL BIOL",,"20524","Staff",,1,0,,,
,"CBIO","9030","CURR LIT CELL BIOL",,"27845","MENSA-WILMOT",,1,2,,,
,"CBIO","9030","CURR LIT CELL BIOL",,"57984","CAI",,1,1,,,
,"CBIO","9040","LAB GROUP MEETING",,"00523","Staff",,1,0,,,
,"CBIO","9040","LAB GROUP MEETING",,"07987","CAI",,1,1,,,
,"CBIO","9040","LAB GROUP MEETING",,"47846","MENSA-WILMOT",,1,2,,,
,"CBIO","9040","LAB GROUP MEETING",,"48172","TARLETON",,1,1,,,
,"CBIO","9300","DOCT DISSERTATION",,"08158","TARLETON",,1,1,,,
,"CBIO","9300","DOCT DISSERTATION",,"27019","STRIEPEN",,1,1,,,
,"CBIO","9300","DOCT DISSERTATION",,"70521","Staff",,1,0,,,
,"CHEM","1110","ELEM CHEMISTRY",,"41027","BEAGLE",,30,18,,,
,"CHEM","1110L","ELEM CHEM LAB",,"61028","Multiple",,26,14,,,
,"CHEM","1211","FRESHMAN CHEM I",,"81029","SUMNER",,115,80,,,
,"CHEM","1211L","FRESHM CHEM LAB I",,"01033","Multiple",,24,15,,,
,"CHEM","1211L","FRESHM CHEM LAB I",,"41030","Multiple",,24,15,,,
,"CHEM","1211L","FRESHM CHEM LAB I",,"61031","Multiple",,24,13,,,
,"CHEM","1211L","FRESHM CHEM LAB I",,"81032","Multiple",,24,15,,,
,"CHEM","1212","FRESHMAN CHEM II",,"11034","SUMNER",,164,145,,,
,"CHEM","1212L","FRESHM CHEM LAB II",,"01039","Multiple",,24,17,,,
